"Fahrt: Name","Ausleihdauer","Kunden Gruppe"
"1468896","10 bis 30 min","B2C"
"1632872","10 bis 30 min","B2C"
"1283503","10 bis 30 min","B2C"
"1501608","10 bis 30 min","B2C"
"1470064","10 bis 30 min","B2C"
"1635082","10 bis 30 min","B2C"
"1284603","10 bis 30 min","B2C"
"1502081","10 bis 30 min","B2C"
"1470173","10 bis 30 min","B2C"
"1635391","10 bis 30 min","B2C"
"1284756","10 bis 30 min","B2C"
"1512443","10 bis 30 min","B2C"
"1470979","10 bis 30 min","B2C"
"1635794","10 bis 30 min","B2C"
"1285766","10 bis 30 min","B2C"
"1512902","10 bis 30 min","B2C"
"1472656","10 bis 30 min","B2C"
"1637996","10 bis 30 min","B2C"
"1285979","10 bis 30 min","B2C"
"1512959","10 bis 30 min","B2C"
"1474102","10 bis 30 min","B2C"
"1640300","10 bis 30 min","B2C"
"1286676","10 bis 30 min","B2C"
"1514508","10 bis 30 min","B2C"
"1477634","10 bis 30 min","B2C"
"1640934","10 bis 30 min","B2C"
"1287207","10 bis 30 min","B2C"
"1514512","10 bis 30 min","B2C"
"1479964","10 bis 30 min","B2C"
"1643909","10 bis 30 min","B2C"
"1287666","10 bis 30 min","B2C"
"1514846","10 bis 30 min","B2C"
"1481918","10 bis 30 min","B2C"
"1647885","10 bis 30 min","B2C"
"1291756","10 bis 30 min","B2C"
"1514871","10 bis 30 min","B2C"
"1483682","10 bis 30 min","B2C"
"1649065","10 bis 30 min","B2C"
"1291876","10 bis 30 min","B2C"
"1515163","10 bis 30 min","B2C"
"1483757","10 bis 30 min","B2C"
"1650856","10 bis 30 min","B2C"
"1293832","10 bis 30 min","B2C"
"1518232","10 bis 30 min","B2C"
"1484757","10 bis 30 min","B2C"
"1652187","10 bis 30 min","B2C"
"1295375","10 bis 30 min","B2C"
"1518730","10 bis 30 min","B2C"
"1485895","10 bis 30 min","B2C"
"1655929","10 bis 30 min","B2C"
"1296281","10 bis 30 min","B2C"
"1519255","10 bis 30 min","B2C"
"1488379","10 bis 30 min","B2C"
"1659674","10 bis 30 min","B2C"
"1297546","10 bis 30 min","B2C"
"1519461","10 bis 30 min","B2C"
"1490359","10 bis 30 min","B2C"
"1659698","10 bis 30 min","B2C"
"1299197","10 bis 30 min","B2C"
"1519465","10 bis 30 min","B2C"
"1490496","10 bis 30 min","B2C"
"1660382","10 bis 30 min","B2C"
"1301980","10 bis 30 min","B2C"
"1521622","10 bis 30 min","B2C"
"1492814","10 bis 30 min","B2C"
"1662141","10 bis 30 min","B2C"
"1303699","10 bis 30 min","B2C"
"1521794","10 bis 30 min","B2C"
"1494014","10 bis 30 min","B2C"
"1367256","10 bis 30 min","B2C"
"1305241","10 bis 30 min","B2C"
"1522428","10 bis 30 min","B2C"
"1494428","10 bis 30 min","B2C"
"1369398","10 bis 30 min","B2C"
"1305572","10 bis 30 min","B2C"
"1522486","10 bis 30 min","B2C"
"1496555","10 bis 30 min","B2C"
"1369571","10 bis 30 min","B2C"
"1306379","10 bis 30 min","B2C"
"1522616","10 bis 30 min","B2C"
"1497272","10 bis 30 min","B2C"
"1371772","10 bis 30 min","B2C"
"1306441","10 bis 30 min","B2C"
"1523565","10 bis 30 min","B2C"
"1498172","10 bis 30 min","B2C"
"1372581","10 bis 30 min","B2C"
"1308628","10 bis 30 min","B2C"
"1528160","10 bis 30 min","B2C"
"1498620","10 bis 30 min","B2C"
"1373478","10 bis 30 min","B2C"
"1313546","10 bis 30 min","B2C"
"1528903","10 bis 30 min","B2C"
"1504611","10 bis 30 min","B2C"
"1374080","10 bis 30 min","B2C"
"1388476","10 bis 30 min","B2C"
"1530807","10 bis 30 min","B2C"
"1507120","10 bis 30 min","B2C"
"1374135","10 bis 30 min","B2C"
"1389775","10 bis 30 min","B2C"
"1532974","10 bis 30 min","B2C"
"1507441","10 bis 30 min","B2C"
"1376754","10 bis 30 min","B2C"
"1389897","10 bis 30 min","B2C"
"1537234","10 bis 30 min","B2C"
"1510593","10 bis 30 min","B2C"
"1377048","10 bis 30 min","B2C"
"1391019","10 bis 30 min","B2C"
"1538717","10 bis 30 min","B2C"
"1511489","10 bis 30 min","B2C"
"1379395","10 bis 30 min","B2C"
"1393297","10 bis 30 min","B2C"
"1538736","10 bis 30 min","B2C"
"1511948","10 bis 30 min","B2C"
"1380161","10 bis 30 min","B2C"
"1394821","10 bis 30 min","B2C"
"1539732","10 bis 30 min","B2C"
"1512217","10 bis 30 min","B2C"
"1381868","10 bis 30 min","B2C"
"1394850","10 bis 30 min","B2C"
"1539911","10 bis 30 min","B2C"
"1512516","10 bis 30 min","B2C"
"1383291","10 bis 30 min","B2C"
"1397367","10 bis 30 min","B2C"
"1540190","10 bis 30 min","B2C"
"1513271","10 bis 30 min","B2C"
"1385837","10 bis 30 min","B2C"
"1398397","10 bis 30 min","B2C"
"1540475","10 bis 30 min","B2C"
"1513613","10 bis 30 min","B2C"
"1386281","10 bis 30 min","B2C"
"1399232","10 bis 30 min","B2C"
"1542017","10 bis 30 min","B2C"
"1514341","10 bis 30 min","B2C"
"1387633","10 bis 30 min","B2C"
"1401487","10 bis 30 min","B2C"
"1548404","10 bis 30 min","B2C"
"1515043","10 bis 30 min","B2C"
"1388004","10 bis 30 min","B2C"
"1408084","10 bis 30 min","B2C"
"1552237","10 bis 30 min","B2C"
"1515219","10 bis 30 min","B2C"
"1257175","10 bis 30 min","B2C"
"1408428","10 bis 30 min","B2C"
"1552250","10 bis 30 min","B2C"
"1517074","10 bis 30 min","B2C"
"1258573","10 bis 30 min","B2C"
"1410533","10 bis 30 min","B2C"
"1552360","10 bis 30 min","B2C"
"1518353","10 bis 30 min","B2C"
"1260721","10 bis 30 min","B2C"
"1413752","10 bis 30 min","B2C"
"1552650","10 bis 30 min","B2C"
"1519056","10 bis 30 min","B2C"
"1263269","10 bis 30 min","B2C"
"1413993","10 bis 30 min","B2C"
"1552887","10 bis 30 min","B2C"
"1519622","10 bis 30 min","B2C"
"1263855","10 bis 30 min","B2C"
"1415220","10 bis 30 min","B2C"
"1553007","10 bis 30 min","B2C"
"1519636","10 bis 30 min","B2C"
"1265986","10 bis 30 min","B2C"
"1416068","10 bis 30 min","B2C"
"1554218","10 bis 30 min","B2C"
"1519716","10 bis 30 min","B2C"
"1268781","10 bis 30 min","B2C"
"1417766","10 bis 30 min","B2C"
"1557420","10 bis 30 min","B2C"
"1523446","10 bis 30 min","B2C"
"1269484","10 bis 30 min","B2C"
"1417860","10 bis 30 min","B2C"
"1558092","10 bis 30 min","B2C"
"1526413","10 bis 30 min","B2C"
"1273797","10 bis 30 min","B2C"
"1417927","10 bis 30 min","B2C"
"1558697","10 bis 30 min","B2C"
"1528373","10 bis 30 min","B2C"
"1274023","10 bis 30 min","B2C"
"1419034","10 bis 30 min","B2C"
"1560503","10 bis 30 min","B2C"
"1529234","10 bis 30 min","B2C"
"1278554","10 bis 30 min","B2C"
"1419189","10 bis 30 min","B2C"
"1565393","10 bis 30 min","B2C"
"1534397","10 bis 30 min","B2C"
"1280731","10 bis 30 min","B2C"
"1419471","10 bis 30 min","B2C"
"1566475","10 bis 30 min","B2C"
"1538273","10 bis 30 min","B2C"
"1280739","10 bis 30 min","B2C"
"1421936","10 bis 30 min","B2C"
"1566669","10 bis 30 min","B2C"
"1539918","10 bis 30 min","B2C"
"1281773","10 bis 30 min","B2C"
"1424187","10 bis 30 min","B2C"
"1567280","10 bis 30 min","B2C"
"1540506","10 bis 30 min","B2C"
"1282519","10 bis 30 min","B2C"
"1424343","10 bis 30 min","B2C"
"1567758","10 bis 30 min","B2C"
"1543351","10 bis 30 min","B2C"
"1282784","10 bis 30 min","B2C"
"1424993","10 bis 30 min","B2C"
"1567764","10 bis 30 min","B2C"
"1547267","10 bis 30 min","B2C"
"1282822","10 bis 30 min","B2C"
"1425132","10 bis 30 min","B2C"
"1567941","10 bis 30 min","B2C"
"1548104","10 bis 30 min","B2C"
"1282939","10 bis 30 min","B2C"
"1426073","10 bis 30 min","B2C"
"1572292","10 bis 30 min","B2C"
"1548567","10 bis 30 min","B2C"
"1284278","10 bis 30 min","B2C"
"1427892","10 bis 30 min","B2C"
"1573427","10 bis 30 min","B2C"
"1550819","10 bis 30 min","B2C"
"1285723","10 bis 30 min","B2C"
"1429746","10 bis 30 min","B2C"
"1574343","10 bis 30 min","B2C"
"1550902","10 bis 30 min","B2C"
"1285890","10 bis 30 min","B2C"
"1430690","10 bis 30 min","B2C"
"1575843","10 bis 30 min","B2C"
"1551234","10 bis 30 min","B2C"
"1286582","10 bis 30 min","B2C"
"1431949","10 bis 30 min","B2C"
"1578684","10 bis 30 min","B2C"
"1552639","10 bis 30 min","B2C"
"1288601","10 bis 30 min","B2C"
"1432700","10 bis 30 min","B2C"
"1580428","10 bis 30 min","B2C"
"1552666","10 bis 30 min","B2C"
"1295120","10 bis 30 min","B2C"
"1433804","10 bis 30 min","B2C"
"1586436","10 bis 30 min","B2C"
"1552727","10 bis 30 min","B2C"
"1296721","10 bis 30 min","B2C"
"1434168","10 bis 30 min","B2C"
"1587689","10 bis 30 min","B2C"
"1555799","10 bis 30 min","B2C"
"1297463","10 bis 30 min","B2C"
"1435673","10 bis 30 min","B2C"
"1588480","10 bis 30 min","B2C"
"1557435","10 bis 30 min","B2C"
"1297839","10 bis 30 min","B2C"
"1435917","10 bis 30 min","B2C"
"1589423","10 bis 30 min","B2C"
"1559020","10 bis 30 min","B2C"
"1298950","10 bis 30 min","B2C"
"1436823","10 bis 30 min","B2C"
"1589854","10 bis 30 min","B2C"
"1563807","10 bis 30 min","B2C"
"1304291","10 bis 30 min","B2C"
"1439822","10 bis 30 min","B2C"
"1594358","10 bis 30 min","B2C"
"1564978","10 bis 30 min","B2C"
"1304673","10 bis 30 min","B2C"
"1442058","10 bis 30 min","B2C"
"1595200","10 bis 30 min","B2C"
"1565496","10 bis 30 min","B2C"
"1307358","10 bis 30 min","B2C"
"1448346","10 bis 30 min","B2C"
"1595559","10 bis 30 min","B2C"
"1566984","10 bis 30 min","B2C"
"1310092","10 bis 30 min","B2C"
"1448349","10 bis 30 min","B2C"
"1596720","10 bis 30 min","B2C"
"1567361","10 bis 30 min","B2C"
"1310715","10 bis 30 min","B2C"
"1452542","10 bis 30 min","B2C"
"1596811","10 bis 30 min","B2C"
"1567891","10 bis 30 min","B2C"
"1388740","10 bis 30 min","B2C"
"1453266","10 bis 30 min","B2C"
"1598657","10 bis 30 min","B2C"
"1567892","10 bis 30 min","B2C"
"1393117","10 bis 30 min","B2C"
"1454632","10 bis 30 min","B2C"
"1602396","10 bis 30 min","B2C"
"1567942","10 bis 30 min","B2C"
"1396121","10 bis 30 min","B2C"
"1460242","10 bis 30 min","B2C"
"1602725","10 bis 30 min","B2C"
"1569488","10 bis 30 min","B2C"
"1396757","10 bis 30 min","B2C"
"1463442","10 bis 30 min","B2C"
"1604201","10 bis 30 min","B2C"
"1570217","10 bis 30 min","B2C"
"1397216","10 bis 30 min","B2C"
"1464265","10 bis 30 min","B2C"
"1604516","10 bis 30 min","B2C"
"1570221","10 bis 30 min","B2C"
"1397464","10 bis 30 min","B2C"
"1464524","10 bis 30 min","B2C"
"1606069","10 bis 30 min","B2C"
"965680","10 bis 30 min","B2C"
"1397604","10 bis 30 min","B2C"
"1464903","10 bis 30 min","B2C"
"1606463","10 bis 30 min","B2C"
"975139","10 bis 30 min","B2C"
"1400209","10 bis 30 min","B2C"
"1465687","10 bis 30 min","B2C"
"1607052","10 bis 30 min","B2C"
"977688","10 bis 30 min","B2C"
"1404930","10 bis 30 min","B2C"
"1466429","10 bis 30 min","B2C"
"1608787","10 bis 30 min","B2C"
"978195","10 bis 30 min","B2C"
"1406042","10 bis 30 min","B2C"
"1467390","10 bis 30 min","B2C"
"1612297","10 bis 30 min","B2C"
"980766","10 bis 30 min","B2C"
"1406307","10 bis 30 min","B2C"
"1467589","10 bis 30 min","B2C"
"1614134","10 bis 30 min","B2C"
"981712","10 bis 30 min","B2C"
"1410673","10 bis 30 min","B2C"
"1468099","10 bis 30 min","B2C"
"1617339","10 bis 30 min","B2C"
"985172","10 bis 30 min","B2C"
"1412785","10 bis 30 min","B2C"
"1469058","10 bis 30 min","B2C"
"1619815","10 bis 30 min","B2C"
"990720","10 bis 30 min","B2C"
"1412994","10 bis 30 min","B2C"
"1470206","10 bis 30 min","B2C"
"1620125","10 bis 30 min","B2C"
"991451","10 bis 30 min","B2C"
"1413883","10 bis 30 min","B2C"
"1470704","10 bis 30 min","B2C"
"1621498","10 bis 30 min","B2C"
"992305","10 bis 30 min","B2C"
"1413999","10 bis 30 min","B2C"
"1470975","10 bis 30 min","B2C"
"1622495","10 bis 30 min","B2C"
"1130884","10 bis 30 min","B2C"
"1415000","10 bis 30 min","B2C"
"1473541","10 bis 30 min","B2C"
"1623250","10 bis 30 min","B2C"
"1131090","10 bis 30 min","B2C"
"1415470","10 bis 30 min","B2C"
"1473910","10 bis 30 min","B2C"
"1623726","10 bis 30 min","B2C"
"1131628","10 bis 30 min","B2C"
"1417587","10 bis 30 min","B2C"
"1474895","10 bis 30 min","B2C"
"1624326","10 bis 30 min","B2C"
"1132109","10 bis 30 min","B2C"
"1419723","10 bis 30 min","B2C"
"1474908","10 bis 30 min","B2C"
"1624346","10 bis 30 min","B2C"
"1136966","10 bis 30 min","B2C"
"1420047","10 bis 30 min","B2C"
"1476547","10 bis 30 min","B2C"
"1624441","10 bis 30 min","B2C"
"1140671","10 bis 30 min","B2C"
"1420264","10 bis 30 min","B2C"
"1476580","10 bis 30 min","B2C"
"1628116","10 bis 30 min","B2C"
"1141179","10 bis 30 min","B2C"
"1421613","10 bis 30 min","B2C"
"1479827","10 bis 30 min","B2C"
"1630701","10 bis 30 min","B2C"
"1141234","10 bis 30 min","B2C"
"1424060","10 bis 30 min","B2C"
"1479905","10 bis 30 min","B2C"
"1630877","10 bis 30 min","B2C"
"1142658","10 bis 30 min","B2C"
"1426004","10 bis 30 min","B2C"
"1481318","10 bis 30 min","B2C"
"1631267","10 bis 30 min","B2C"
"1146306","10 bis 30 min","B2C"
"1426167","10 bis 30 min","B2C"
"1481673","10 bis 30 min","B2C"
"1631394","10 bis 30 min","B2C"
"1149302","10 bis 30 min","B2C"
"1426884","10 bis 30 min","B2C"
"1481797","10 bis 30 min","B2C"
"1633141","10 bis 30 min","B2C"
"1151120","10 bis 30 min","B2C"
"1427009","10 bis 30 min","B2C"
"1481857","10 bis 30 min","B2C"
"1633302","10 bis 30 min","B2C"
"1151327","10 bis 30 min","B2C"
"1427860","10 bis 30 min","B2C"
"1482192","10 bis 30 min","B2C"
"1633678","10 bis 30 min","B2C"
"1152846","10 bis 30 min","B2C"
"1428345","10 bis 30 min","B2C"
"1483181","10 bis 30 min","B2C"
"1635328","10 bis 30 min","B2C"
"1162104","10 bis 30 min","B2C"
"1429510","10 bis 30 min","B2C"
"1485422","10 bis 30 min","B2C"
"1636601","10 bis 30 min","B2C"
"1164331","10 bis 30 min","B2C"
"1429681","10 bis 30 min","B2C"
"1485583","10 bis 30 min","B2C"
"1638943","10 bis 30 min","B2C"
"1167121","10 bis 30 min","B2C"
"1429960","10 bis 30 min","B2C"
"1486424","10 bis 30 min","B2C"
"1639092","10 bis 30 min","B2C"
"1172288","10 bis 30 min","B2C"
"1430468","10 bis 30 min","B2C"
"1486580","10 bis 30 min","B2C"
"1640082","10 bis 30 min","B2C"
"1172521","10 bis 30 min","B2C"
"1430532","10 bis 30 min","B2C"
"1487252","10 bis 30 min","B2C"
"1641114","10 bis 30 min","B2C"
"1173575","10 bis 30 min","B2C"
"1431342","10 bis 30 min","B2C"
"1487593","10 bis 30 min","B2C"
"1641884","10 bis 30 min","B2C"
"1174377","10 bis 30 min","B2C"
"1432392","10 bis 30 min","B2C"
"1487916","10 bis 30 min","B2C"
"1642097","10 bis 30 min","B2C"
"1174517","10 bis 30 min","B2C"
"1435408","10 bis 30 min","B2C"
"1487945","10 bis 30 min","B2C"
"1643886","10 bis 30 min","B2C"
"1175074","10 bis 30 min","B2C"
"1435537","10 bis 30 min","B2C"
"1491217","10 bis 30 min","B2C"
"1646266","10 bis 30 min","B2C"
"1176395","10 bis 30 min","B2C"
"1435646","10 bis 30 min","B2C"
"1492822","10 bis 30 min","B2C"
"1649580","10 bis 30 min","B2C"
"1177556","10 bis 30 min","B2C"
"1435785","10 bis 30 min","B2C"
"1493171","10 bis 30 min","B2C"
"1649818","10 bis 30 min","B2C"
"1180577","10 bis 30 min","B2C"
"1436934","10 bis 30 min","B2C"
"1493441","10 bis 30 min","B2C"
"1650282","10 bis 30 min","B2C"
"1183216","10 bis 30 min","B2C"
"1438259","10 bis 30 min","B2C"
"1494274","10 bis 30 min","B2C"
"1650995","10 bis 30 min","B2C"
"1189151","10 bis 30 min","B2C"
"1440020","10 bis 30 min","B2C"
"1494769","10 bis 30 min","B2C"
"1651515","10 bis 30 min","B2C"
"1190534","10 bis 30 min","B2C"
"1442216","10 bis 30 min","B2C"
"1494787","10 bis 30 min","B2C"
"1651695","10 bis 30 min","B2C"
"1193813","10 bis 30 min","B2C"
"1450666","10 bis 30 min","B2C"
"1494964","10 bis 30 min","B2C"
"1652817","10 bis 30 min","B2C"
"1193896","10 bis 30 min","B2C"
"1452377","10 bis 30 min","B2C"
"1496124","10 bis 30 min","B2C"
"1655831","10 bis 30 min","B2C"
"1194115","10 bis 30 min","B2C"
"1454752","10 bis 30 min","B2C"
"1497707","10 bis 30 min","B2C"
"1657675","10 bis 30 min","B2C"
"1194409","10 bis 30 min","B2C"
"1460126","10 bis 30 min","B2C"
"1499439","10 bis 30 min","B2C"
"1660547","10 bis 30 min","B2C"
"1195408","10 bis 30 min","B2C"
"1463447","10 bis 30 min","B2C"
"1501752","10 bis 30 min","B2C"
"1662082","10 bis 30 min","B2C"
"1196029","10 bis 30 min","B2C"
"1465056","10 bis 30 min","B2C"
"1504844","10 bis 30 min","B2C"
"1662335","10 bis 30 min","B2C"
"1196197","10 bis 30 min","B2C"
"1662673","10 bis 30 min","B2C"
"1196598","10 bis 30 min","B2C"
"1663438","10 bis 30 min","B2C"
"1201543","10 bis 30 min","B2C"
"1664080","10 bis 30 min","B2C"
"1204534","10 bis 30 min","B2C"
"1664914","10 bis 30 min","B2C"
"1205296","10 bis 30 min","B2C"
"1666746","10 bis 30 min","B2C"
"1210852","10 bis 30 min","B2C"
"1666912","10 bis 30 min","B2C"
"1215087","10 bis 30 min","B2C"
"1667906","10 bis 30 min","B2C"
"1217480","10 bis 30 min","B2C"
"1668347","10 bis 30 min","B2C"
"1217552","10 bis 30 min","B2C"
"1673345","10 bis 30 min","B2C"
"1222017","10 bis 30 min","B2C"
"1674119","10 bis 30 min","B2C"
"1224735","10 bis 30 min","B2C"
"1674205","10 bis 30 min","B2C"
"1226730","10 bis 30 min","B2C"
"1674447","10 bis 30 min","B2C"
"1226814","10 bis 30 min","B2C"
"1674467","10 bis 30 min","B2C"
"1227936","10 bis 30 min","B2C"
"1674841","10 bis 30 min","B2C"
"1232979","10 bis 30 min","B2C"
"1676066","10 bis 30 min","B2C"
"1233704","10 bis 30 min","B2C"
"1680273","10 bis 30 min","B2C"
"1234047","10 bis 30 min","B2C"
"1681181","10 bis 30 min","B2C"
"1237120","10 bis 30 min","B2C"
"1681336","10 bis 30 min","B2C"
"1238792","10 bis 30 min","B2C"
"1682114","10 bis 30 min","B2C"
"1240565","10 bis 30 min","B2C"
"1682429","10 bis 30 min","B2C"
"1244450","10 bis 30 min","B2C"
"1683245","10 bis 30 min","B2C"
"1245567","10 bis 30 min","B2C"
"1683694","10 bis 30 min","B2C"
"1246888","10 bis 30 min","B2C"
"1685605","10 bis 30 min","B2C"
"1248364","10 bis 30 min","B2C"
"1685671","10 bis 30 min","B2C"
"1248419","10 bis 30 min","B2C"
"1685988","10 bis 30 min","B2C"
"1248706","10 bis 30 min","B2C"
"1686042","10 bis 30 min","B2C"
"1249385","10 bis 30 min","B2C"
"1686744","10 bis 30 min","B2C"
"1011928","10 bis 30 min","B2C"
"1687347","10 bis 30 min","B2C"
"1014146","10 bis 30 min","B2C"
"1690047","10 bis 30 min","B2C"
"1015957","10 bis 30 min","B2C"
"1690165","10 bis 30 min","B2C"
"1017698","10 bis 30 min","B2C"
"1692865","10 bis 30 min","B2C"
"1018048","10 bis 30 min","B2C"
"1692889","10 bis 30 min","B2C"
"1018980","10 bis 30 min","B2C"
"1694017","10 bis 30 min","B2C"
"1021168","10 bis 30 min","B2C"
"1694296","10 bis 30 min","B2C"
"1022940","10 bis 30 min","B2C"
"1695218","10 bis 30 min","B2C"
"1023145","10 bis 30 min","B2C"
"1697836","10 bis 30 min","B2C"
"1023965","10 bis 30 min","B2C"
"1701028","10 bis 30 min","B2C"
"1025988","10 bis 30 min","B2C"
"1701365","10 bis 30 min","B2C"
"1026139","10 bis 30 min","B2C"
"1702042","10 bis 30 min","B2C"
"1029952","10 bis 30 min","B2C"
"1702378","10 bis 30 min","B2C"
"1031762","10 bis 30 min","B2C"
"1704550","10 bis 30 min","B2C"
"1034817","10 bis 30 min","B2C"
"1704638","10 bis 30 min","B2C"
"1036654","10 bis 30 min","B2C"
"1707193","10 bis 30 min","B2C"
"1037563","10 bis 30 min","B2C"
"1707638","10 bis 30 min","B2C"
"1042222","10 bis 30 min","B2C"
"1708182","10 bis 30 min","B2C"
"1043219","10 bis 30 min","B2C"
"1708602","10 bis 30 min","B2C"
"1048144","10 bis 30 min","B2C"
"1709416","10 bis 30 min","B2C"
"1051405","10 bis 30 min","B2C"
"1709533","10 bis 30 min","B2C"
"1051823","10 bis 30 min","B2C"
"1712216","10 bis 30 min","B2C"
"1053585","10 bis 30 min","B2C"
"1712853","10 bis 30 min","B2C"
"1054512","10 bis 30 min","B2C"
"1713081","10 bis 30 min","B2C"
"1060464","10 bis 30 min","B2C"
"1714316","10 bis 30 min","B2C"
"1062626","10 bis 30 min","B2C"
"1716517","10 bis 30 min","B2C"
"1064397","10 bis 30 min","B2C"
"1717419","10 bis 30 min","B2C"
"1065996","10 bis 30 min","B2C"
"1718283","10 bis 30 min","B2C"
"1067646","10 bis 30 min","B2C"
"1718289","10 bis 30 min","B2C"
"1068326","10 bis 30 min","B2C"
"1723824","10 bis 30 min","B2C"
"1072156","10 bis 30 min","B2C"
"1724199","10 bis 30 min","B2C"
"1072405","10 bis 30 min","B2C"
"1724953","10 bis 30 min","B2C"
"1073451","10 bis 30 min","B2C"
"1725165","10 bis 30 min","B2C"
"1076859","10 bis 30 min","B2C"
"1726145","10 bis 30 min","B2C"
"1078228","10 bis 30 min","B2C"
"1726483","10 bis 30 min","B2C"
"1079965","10 bis 30 min","B2C"
"1727052","10 bis 30 min","B2C"
"1080726","10 bis 30 min","B2C"
"1728745","10 bis 30 min","B2C"
"1086982","10 bis 30 min","B2C"
"1729316","10 bis 30 min","B2C"
"1090115","10 bis 30 min","B2C"
"1729402","10 bis 30 min","B2C"
"1092786","10 bis 30 min","B2C"
"1729543","10 bis 30 min","B2C"
"1093685","10 bis 30 min","B2C"
"1730302","10 bis 30 min","B2C"
"1096889","10 bis 30 min","B2C"
"1731077","10 bis 30 min","B2C"
"1098905","10 bis 30 min","B2C"
"1731137","10 bis 30 min","B2C"
"1101673","10 bis 30 min","B2C"
"1731632","10 bis 30 min","B2C"
"1102107","10 bis 30 min","B2C"
"1732435","10 bis 30 min","B2C"
"1104214","10 bis 30 min","B2C"
"1732970","10 bis 30 min","B2C"
"1110538","10 bis 30 min","B2C"
"1733117","10 bis 30 min","B2C"
"1121603","10 bis 30 min","B2C"
"1733810","10 bis 30 min","B2C"
"1125013","10 bis 30 min","B2C"
"1735198","10 bis 30 min","B2C"
"1127917","10 bis 30 min","B2C"
"1735769","10 bis 30 min","B2C"
"1316744","10 bis 30 min","B2C"
"1735791","10 bis 30 min","B2C"
"1318435","10 bis 30 min","B2C"
"1737168","10 bis 30 min","B2C"
"1323757","10 bis 30 min","B2C"
"1737852","10 bis 30 min","B2C"
"1325882","10 bis 30 min","B2C"
"1740758","10 bis 30 min","B2C"
"1325885","10 bis 30 min","B2C"
"1741567","10 bis 30 min","B2C"
"1329199","10 bis 30 min","B2C"
"1741577","10 bis 30 min","B2C"
"1330968","10 bis 30 min","B2C"
"1741949","10 bis 30 min","B2C"
"1334714","10 bis 30 min","B2C"
"1742862","10 bis 30 min","B2C"
"1335489","10 bis 30 min","B2C"
"1742969","10 bis 30 min","B2C"
"1335957","10 bis 30 min","B2C"
"1743772","10 bis 30 min","B2C"
"1339118","10 bis 30 min","B2C"
"1743800","10 bis 30 min","B2C"
"1340137","10 bis 30 min","B2C"
"1743892","10 bis 30 min","B2C"
"1341951","10 bis 30 min","B2C"
"1744546","10 bis 30 min","B2C"
"1344368","10 bis 30 min","B2C"
"1744955","10 bis 30 min","B2C"
"1347020","10 bis 30 min","B2C"
"1745252","10 bis 30 min","B2C"
"1350937","10 bis 30 min","B2C"
"1746218","10 bis 30 min","B2C"
"1362802","10 bis 30 min","B2C"
"1746537","10 bis 30 min","B2C"
"1367769","10 bis 30 min","B2C"
"1746852","10 bis 30 min","B2C"
"1370972","10 bis 30 min","B2C"
"1747988","10 bis 30 min","B2C"
"1371732","10 bis 30 min","B2C"
"1748834","10 bis 30 min","B2C"
"1374969","10 bis 30 min","B2C"
"1749969","10 bis 30 min","B2C"
"1375806","10 bis 30 min","B2C"
"1750384","10 bis 30 min","B2C"
"1378542","10 bis 30 min","B2C"
"1750470","10 bis 30 min","B2C"
"1378965","10 bis 30 min","B2C"
"1750673","10 bis 30 min","B2C"
"1383723","10 bis 30 min","B2C"
"1751300","10 bis 30 min","B2C"
"1385532","10 bis 30 min","B2C"
"1751582","10 bis 30 min","B2C"
"1385893","10 bis 30 min","B2C"
"1753698","10 bis 30 min","B2C"
"1386440","10 bis 30 min","B2C"
"1753993","10 bis 30 min","B2C"
"1387366","10 bis 30 min","B2C"
"1754104","10 bis 30 min","B2C"
"1388008","10 bis 30 min","B2C"
"1755708","10 bis 30 min","B2C"
"1254270","10 bis 30 min","B2C"
"1755709","10 bis 30 min","B2C"
"1264155","10 bis 30 min","B2C"
"1755718","10 bis 30 min","B2C"
"1267755","10 bis 30 min","B2C"
"1756056","10 bis 30 min","B2C"
"1268197","10 bis 30 min","B2C"
"1756516","10 bis 30 min","B2C"
"1269291","10 bis 30 min","B2C"
"1758992","10 bis 30 min","B2C"
"1271133","10 bis 30 min","B2C"
"1760407","10 bis 30 min","B2C"
"1277230","10 bis 30 min","B2C"
"1760902","10 bis 30 min","B2C"
"1279509","10 bis 30 min","B2C"
"1761049","10 bis 30 min","B2C"
"1283113","10 bis 30 min","B2C"
"1761215","10 bis 30 min","B2C"
"1284439","10 bis 30 min","B2C"
"1761492","10 bis 30 min","B2C"
"1284607","10 bis 30 min","B2C"
"1762767","10 bis 30 min","B2C"
"1287647","10 bis 30 min","B2C"
"1763038","10 bis 30 min","B2C"
"1287664","10 bis 30 min","B2C"
"1763079","10 bis 30 min","B2C"
"1288933","10 bis 30 min","B2C"
"1763226","10 bis 30 min","B2C"
"1289096","10 bis 30 min","B2C"
"1764560","10 bis 30 min","B2C"
"1291835","10 bis 30 min","B2C"
"1766188","10 bis 30 min","B2C"
"1292393","10 bis 30 min","B2C"
"1766199","10 bis 30 min","B2C"
"1295728","10 bis 30 min","B2C"
"1766473","10 bis 30 min","B2C"
"1299911","10 bis 30 min","B2C"
"1768622","10 bis 30 min","B2C"
"1300218","10 bis 30 min","B2C"
"1768729","10 bis 30 min","B2C"
"1305854","10 bis 30 min","B2C"
"1768939","10 bis 30 min","B2C"
"1306603","10 bis 30 min","B2C"
"1773043","10 bis 30 min","B2C"
"1307213","10 bis 30 min","B2C"
